"source" "target" "tag"
31 32 "Charles St Evrémonde"
31 32 "Doctor Manette"
31 32 "Jarvis Lorry"
30 32 "Lucie Manette"
30 32 "Marquis St Evrémonde II"
27 32 "Miss Pross"
32 33 "Charles St Evrémonde"
32 33 "Doctor Manette"
31 33 "Ernest Defarge"
32 33 "Jarvis Lorry"
30 33 "Jerry Cruncher"
32 33 "Lucie Manette"
32 33 "Miss Pross"
28 33 "The Vengeance"
28 33 "Thérèse Defarge"
33 34 "Charles St Evrémonde"
33 34 "Doctor Manette"
33 34 "Ernest Defarge"
33 34 "Jarvis Lorry"
33 34 "Lucie Manette"
34 35 "Charles St Evrémonde"
34 35 "Jarvis Lorry"
34 35 "Lucie Manette"
32 35 "Marquis St Evrémonde II"
33 35 "The Vengeance"
33 35 "Thérèse Defarge"
35 36 "Charles St Evrémonde"
34 36 "Doctor Manette"
34 36 "Ernest Defarge"
35 36 "Jarvis Lorry"
35 36 "Lucie Manette"
33 36 "Miss Pross"
31 36 "Théophile Gabelle"
36 37 "Charles St Evrémonde"
36 37 "Doctor Manette"
36 37 "Ernest Defarge"
36 37 "Jarvis Lorry"
33 37 "Jerry Cruncher"
36 37 "Lucie Manette"
36 37 "Miss Pross"
24 37 "Solomon Pross"
37 38 "Charles St Evrémonde"
37 38 "Doctor Manette"
37 38 "Ernest Defarge"
37 38 "Jarvis Lorry"
37 38 "Jerry Cruncher"
37 38 "Miss Pross"
20 38 "Roger Cly"
37 38 "Solomon Pross"
27 38 "Sydney Carton"
35 38 "Thérèse Defarge"
38 39 "Charles St Evrémonde"
38 39 "Doctor Manette"
38 39 "Ernest Defarge"
29 39 "Jacques"
38 39 "Jarvis Lorry"
38 39 "Jerry Cruncher"
37 39 "Lucie Manette"
20 39 "Mrs Cruncher"
38 39 "Solomon Pross"
38 39 "Sydney Carton"
35 39 "The Vengeance"
38 39 "Thérèse Defarge"
39 40 "Doctor Manette"
39 40 "Ernest Defarge"
35 40 "Marquis St Evrémonde II"
39 40 "The Vengeance"
39 40 "Thérèse Defarge"
39 41 "Charles St Evrémonde"
40 41 "Doctor Manette"
39 41 "Jarvis Lorry"
39 41 "Lucie Manette"
38 41 "Miss Pross"
39 41 "Solomon Pross"
39 41 "Sydney Carton"
41 42 "Charles St Evrémonde"
41 42 "Doctor Manette"
40 42 "Ernest Defarge"
39 42 "Jacques"
41 42 "Jarvis Lorry"
41 42 "Lucie Manette"
40 42 "Marquis St Evrémonde II"
41 42 "Sydney Carton"
40 42 "The Vengeance"
40 42 "Thérèse Defarge"
42 43 "Charles St Evrémonde"
42 43 "Doctor Manette"
42 43 "Jarvis Lorry"
42 43 "Lucie Manette"
41 43 "Solomon Pross"
42 43 "Sydney Carton"
43 44 "Charles St Evrémonde"
42 44 "Ernest Defarge"
42 44 "Jacques"
43 44 "Jarvis Lorry"
39 44 "Jerry Cruncher"
43 44 "Lucie Manette"
41 44 "Miss Pross"
39 44 "Mrs Cruncher"
43 44 "Solomon Pross"
42 44 "The Vengeance"
42 44 "Thérèse Defarge"
44 45 "Charles St Evrémonde"
44 45 "Ernest Defarge"
38 45 "Roger Cly"
44 45 "Solomon Pross"
43 45 "Sydney Carton"
44 45 "The Vengeance"
44 45 "Thérèse Defarge"
