"Character","Node","Appearances"
"Mr Brownlow",176,31
"Mr Brownlow",137,31
"Mr Brownlow",168,31
"Mr Brownlow",53,31
"Mr Brownlow",178,31
"Mr Brownlow",46,31
"Mr Brownlow",57,31
"Mr Brownlow",35,31
"Mr Brownlow",56,31
"Mr Brownlow",140,31
"Mr Brownlow",44,31
"Mr Brownlow",182,31
"Mr Brownlow",157,31
"Mr Brownlow",183,31
"Mr Brownlow",185,31
"Mr Brownlow",36,31
"Mr Brownlow",104,31
"Mr Brownlow",179,31
"Mr Brownlow",43,31
"Mr Brownlow",175,31
"Mr Brownlow",37,31
"Mr Brownlow",165,31
"Mr Brownlow",167,31
"Mr Brownlow",166,31
"Mr Brownlow",184,31
"Mr Brownlow",38,31
"Mr Brownlow",138,31
"Mr Brownlow",45,31
"Mr Brownlow",177,31
"Mr Brownlow",34,31
"Mr Brownlow",139,31
"Mr Bumble",13,37
"Mr Bumble",16,37
"Mr Bumble",87,37
"Mr Bumble",4,37
"Mr Bumble",9,37
"Mr Bumble",124,37
"Mr Bumble",6,37
"Mr Bumble",20,37
"Mr Bumble",7,37
"Mr Bumble",11,37
"Mr Bumble",123,37
"Mr Bumble",74,37
"Mr Bumble",3,37
"Mr Bumble",22,37
"Mr Bumble",15,37
"Mr Bumble",54,37
"Mr Bumble",125,37
"Mr Bumble",178,37
"Mr Bumble",5,37
"Mr Bumble",21,37
"Mr Bumble",121,37
"Mr Bumble",55,37
"Mr Bumble",126,37
"Mr Bumble",89,37
"Mr Bumble",122,37
"Mr Bumble",177,37
"Mr Bumble",75,37
"Mr Bumble",8,37
"Mr Bumble",17,37
"Mr Bumble",76,37
"Mr Bumble",56,37
"Mr Bumble",88,37
"Mr Bumble",12,37
"Mr Bumble",120,37
"Mr Bumble",127,37
"Mr Bumble",44,37
"Mr Bumble",184,37
"Mr Fang",34,4
"Mr Fang",35,4
"Mr Fang",42,4
"Mr Fang",33,4
"Mr Gamfield",7,5
"Mr Gamfield",175,5
"Mr Gamfield",8,5
"Mr Gamfield",9,5
"Mr Gamfield",10,5
"Mr Giles",113,20
"Mr Giles",112,20
"Mr Giles",137,20
"Mr Giles",93,20
"Mr Giles",90,20
"Mr Giles",102,20
"Mr Giles",98,20
"Mr Giles",94,20
"Mr Giles",105,20
"Mr Giles",92,20
"Mr Giles",119,20
"Mr Giles",97,20
"Mr Giles",184,20
"Mr Giles",116,20
"Mr Giles",101,20
"Mr Giles",95,20
"Mr Giles",114,20
"Mr Giles",91,20
"Mr Giles",96,20
"Mr Giles",99,20
"Mr Grimwig",46,13
"Mr Grimwig",178,13
"Mr Grimwig",177,13
"Mr Grimwig",179,13
"Mr Grimwig",44,13
"Mr Grimwig",176,13
"Mr Grimwig",56,13
"Mr Grimwig",57,13
"Mr Grimwig",184,13
"Mr Grimwig",175,13
"Mr Grimwig",140,13
"Mr Grimwig",45,13
"Mr Grimwig",138,13
"Mr Limbkins",8,3
"Mr Limbkins",9,3
"Mr Limbkins",6,3
"Mr Lively",82,1
"Mr Losberne",113,27
"Mr Losberne",168,27
"Mr Losberne",111,27
"Mr Losberne",95,27
"Mr Losberne",139,27
"Mr Losberne",112,27
"Mr Losberne",176,27
"Mr Losberne",109,27
"Mr Losberne",114,27
"Mr Losberne",96,27
"Mr Losberne",101,27
"Mr Losberne",97,27
"Mr Losberne",119,27
"Mr Losberne",94,27
"Mr Losberne",100,27
"Mr Losberne",175,27
"Mr Losberne",103,27
"Mr Losberne",179,27
"Mr Losberne",137,27
"Mr Losberne",184,27
"Mr Losberne",102,27
"Mr Losberne",98,27
"Mr Losberne",116,27
"Mr Losberne",104,27
"Mr Losberne",99,27
"Mr Losberne",110,27
"Mr Losberne",140,27
"Mr Mann",55,1
"Mr Slout",88,1
"Mr Sowerberry",13,14
"Mr Sowerberry",15,14
"Mr Sowerberry",11,14
"Mr Sowerberry",22,14
"Mr Sowerberry",19,14
"Mr Sowerberry",17,14
"Mr Sowerberry",175,14
"Mr Sowerberry",24,14
"Mr Sowerberry",141,14
"Mr Sowerberry",12,14
"Mr Sowerberry",14,14
"Mr Sowerberry",88,14
"Mr Sowerberry",21,14
"Mr Sowerberry",16,14
"Mrs Bedwin",104,12
"Mrs Bedwin",45,12
"Mrs Bedwin",37,12
"Mrs Bedwin",56,12
"Mrs Bedwin",49,12
"Mrs Bedwin",43,12
"Mrs Bedwin",139,12
"Mrs Bedwin",175,12
"Mrs Bedwin",38,12
"Mrs Bedwin",46,12
"Mrs Bedwin",36,12
"Mrs Bedwin",57,12
"Mrs Bolter",144,1
"Mrs Corney",123,9
"Mrs Corney",76,9
"Mrs Corney",121,9
"Mrs Corney",74,9
"Mrs Corney",75,9
"Mrs Corney",77,9
"Mrs Corney",88,9
"Mrs Corney",120,9
"Mrs Corney",87,9
"Mrs Mann",55,4
"Mrs Mann",3,4
"Mrs Mann",54,4
"Mrs Mann",4,4
"Mrs Maylie",112,23
"Mrs Maylie",140,23
"Mrs Maylie",139,23
"Mrs Maylie",102,23
"Mrs Maylie",109,23
"Mrs Maylie",100,23
"Mrs Maylie",103,23
"Mrs Maylie",175,23
"Mrs Maylie",94,23
"Mrs Maylie",179,23
"Mrs Maylie",95,23
"Mrs Maylie",110,23
"Mrs Maylie",105,23
"Mrs Maylie",178,23
"Mrs Maylie",108,23
"Mrs Maylie",184,23
"Mrs Maylie",113,23
"Mrs Maylie",99,23
"Mrs Maylie",137,23
"Mrs Maylie",111,23
"Mrs Maylie",114,23
"Mrs Maylie",96,23
"Mrs Maylie",116,23
"Mrs Sowerberry",15,8
"Mrs Sowerberry",14,8
"Mrs Sowerberry",21,8
"Mrs Sowerberry",22,8
"Mrs Sowerberry",20,8
"Mrs Sowerberry",13,8
"Mrs Sowerberry",88,8
"Mrs Sowerberry",19,8
"Nancy",42,31
"Nancy",149,31
"Nancy",159,31
"Nancy",135,31
"Nancy",141,31
"Nancy",62,31
"Nancy",154,31
"Nancy",132,31
"Nancy",61,31
"Nancy",63,31
"Nancy",130,31
"Nancy",48,31
"Nancy",52,31
"Nancy",139,31
"Nancy",66,31
"Nancy",50,31
"Nancy",64,31
"Nancy",128,31
"Nancy",133,31
"Nancy",150,31
"Nancy",59,31
"Nancy",138,31
"Nancy",41,31
"Nancy",67,31
"Nancy",155,31
"Nancy",131,31
"Nancy",84,31
"Nancy",129,31
"Nancy",29,31
"Nancy",156,31
"Nancy",51,31
"Ned",62,2
"Ned",68,2
"Noah Claypole",157,23
"Noah Claypole",141,23
"Noah Claypole",15,23
"Noah Claypole",145,23
"Noah Claypole",158,23
"Noah Claypole",89,23
"Noah Claypole",144,23
"Noah Claypole",19,23
"Noah Claypole",142,23
"Noah Claypole",21,23
"Noah Claypole",16,23
"Noah Claypole",159,23
"Noah Claypole",88,23
"Noah Claypole",152,23
"Noah Claypole",147,23
"Noah Claypole",20,23
"Noah Claypole",143,23
"Noah Claypole",14,23
"Noah Claypole",22,23
"Noah Claypole",153,23
"Noah Claypole",148,23
"Noah Claypole",146,23
"Noah Claypole",184,23
"Oliver Twist",1,111
"Oliver Twist",2,111
"Oliver Twist",66,111
"Oliver Twist",49,111
"Oliver Twist",3,111
"Oliver Twist",67,111
"Oliver Twist",50,111
"Oliver Twist",4,111
"Oliver Twist",68,111
"Oliver Twist",5,111
"Oliver Twist",69,111
"Oliver Twist",16,111
"Oliver Twist",6,111
"Oliver Twist",41,111
"Oliver Twist",17,111
"Oliver Twist",7,111
"Oliver Twist",52,111
"Oliver Twist",139,111
"Oliver Twist",42,111
"Oliver Twist",8,111
"Oliver Twist",72,111
"Oliver Twist",43,111
"Oliver Twist",53,111
"Oliver Twist",9,111
"Oliver Twist",73,111
"Oliver Twist",10,111
"Oliver Twist",134,111
"Oliver Twist",184,111
"Oliver Twist",11,111
"Oliver Twist",45,111
"Oliver Twist",21,111
"Oliver Twist",12,111
"Oliver Twist",135,111
"Oliver Twist",46,111
"Oliver Twist",136,111
"Oliver Twist",56,111
"Oliver Twist",13,111
"Oliver Twist",113,111
"Oliver Twist",78,111
"Oliver Twist",57,111
"Oliver Twist",24,111
"Oliver Twist",14,111
"Oliver Twist",48,111
"Oliver Twist",114,111
"Oliver Twist",79,111
"Oliver Twist",27,111
"Oliver Twist",28,111
"Oliver Twist",15,111
"Oliver Twist",105,111
"Oliver Twist",106,111
"Oliver Twist",107,111
"Oliver Twist",59,111
"Oliver Twist",51,111
"Oliver Twist",108,111
"Oliver Twist",65,111
"Oliver Twist",175,111
"Oliver Twist",60,111
"Oliver Twist",63,111
"Oliver Twist",109,111
"Oliver Twist",19,111
"Oliver Twist",119,111
"Oliver Twist",32,111
"Oliver Twist",93,111
"Oliver Twist",33,111
"Oliver Twist",20,111
"Oliver Twist",54,111
"Oliver Twist",111,111
"Oliver Twist",70,111
"Oliver Twist",177,111
"Oliver Twist",35,111
"Oliver Twist",137,111
"Oliver Twist",112,111
"Oliver Twist",58,111
"Oliver Twist",36,111
"Oliver Twist",102,111
"Oliver Twist",115,111
"Oliver Twist",22,111
"Oliver Twist",178,111
"Oliver Twist",23,111
"Oliver Twist",103,111
"Oliver Twist",34,111
"Oliver Twist",25,111
"Oliver Twist",97,111
"Oliver Twist",71,111
"Oliver Twist",26,111
"Oliver Twist",31,111
"Oliver Twist",89,111
"Oliver Twist",138,111
"Oliver Twist",29,111
"Oliver Twist",182,111
"Oliver Twist",90,111
"Oliver Twist",176,111
"Oliver Twist",74,111
"Oliver Twist",116,111
"Oliver Twist",183,111
"Oliver Twist",30,111
"Oliver Twist",64,111
"Oliver Twist",123,111
"Oliver Twist",55,111
"Oliver Twist",92,111
"Oliver Twist",38,111
"Oliver Twist",101,111
"Oliver Twist",61,111
"Oliver Twist",110,111
"Oliver Twist",37,111
"Oliver Twist",155,111
"Oliver Twist",140,111
"Oliver Twist",44,111
"Oliver Twist",91,111
"Oliver Twist",104,111
"Oliver Twist",96,111
"Phil Barker",83,1
"Rose Maylie",114,37
"Rose Maylie",138,37
"Rose Maylie",105,37
"Rose Maylie",112,37
"Rose Maylie",175,37
"Rose Maylie",100,37
"Rose Maylie",108,37
"Rose Maylie",109,37
"Rose Maylie",137,37
"Rose Maylie",157,37
"Rose Maylie",135,37
"Rose Maylie",134,37
"Rose Maylie",103,37
"Rose Maylie",141,37
"Rose Maylie",101,37
"Rose Maylie",139,37
"Rose Maylie",179,37
"Rose Maylie",184,37
"Rose Maylie",156,37
"Rose Maylie",119,37
"Rose Maylie",96,37
"Rose Maylie",116,37
"Rose Maylie",113,37
"Rose Maylie",107,37
"Rose Maylie",140,37
"Rose Maylie",117,37
"Rose Maylie",97,37
"Rose Maylie",118,37
"Rose Maylie",95,37
"Rose Maylie",185,37
"Rose Maylie",110,37
"Rose Maylie",99,37
"Rose Maylie",102,37
"Rose Maylie",136,37
"Rose Maylie",94,37
"Rose Maylie",178,37
"Rose Maylie",176,37
"Sally",78,5
"Sally",177,5
"Sally",126,5
"Sally",76,5
"Sally",123,5
"Toby Crackit",91,20
"Toby Crackit",63,20
"Toby Crackit",83,20
"Toby Crackit",85,20
"Toby Crackit",62,20
"Toby Crackit",82,20
"Toby Crackit",130,20
"Toby Crackit",71,20
"Toby Crackit",72,20
"Toby Crackit",171,20
"Toby Crackit",81,20
"Toby Crackit",64,20
"Toby Crackit",90,20
"Toby Crackit",73,20
"Toby Crackit",86,20
"Toby Crackit",84,20
"Toby Crackit",169,20
"Toby Crackit",89,20
"Toby Crackit",80,20
"Toby Crackit",170,20
"Tom Chitling",79,6
"Tom Chitling",170,6
"Tom Chitling",60,6
"Tom Chitling",130,6
"Tom Chitling",80,6
"Tom Chitling",169,6
