"V1","V2"
"Susan Nipper","Walter Gay"
"Lucretia Tox","Major Bagstock"
"Major Bagstock","Mrs Chick"
"Major Bagstock","Paul Dombey"
"Major Bagstock","Mrs Dombey I"
"Lucretia Tox","Mrs Wickam"
"Major Bagstock","Mr Chick"
"Major Bagstock","Mr Dombey"
"Major Bagstock","Mrs Polly Toodle"
"Major Bagstock","Mrs Wickam"
"Mr Chick","Mrs Wickam"
"Mr Dombey","Mrs Wickam"
"Mrs Chick","Mrs Wickam"
"Mrs Polly Toodle","Mrs Wickam"
"Mrs Wickam","Paul Dombey"
"Lucretia Tox","Mr Pilkins"
"Mr Pilkins","Paul Dombey"
"Florence Dombey","Mrs Wickam"
"Mr Pilkins","Mrs Chick"
"Mr Pilkins","Mrs Wickam"
"Mr Pilkins","Towlinson"
"Mrs Wickam","Towlinson"
"Berinthia","Florence Dombey"
"Berinthia","Lucretia Tox"
"Berinthia","Master Bitherstone"
"Berinthia","Miss Pankey"
"Berinthia","Mr Dombey"
"Berinthia","Mrs Chick"
"Berinthia","Mrs Wickam"
"Berinthia","Paul Dombey"
"Florence Dombey","Master Bitherstone"
"Florence Dombey","Miss Pankey"
"Lucretia Tox","Master Bitherstone"
"Lucretia Tox","Miss Pankey"
"Master Bitherstone","Miss Pankey"
"Master Bitherstone","Mr Dombey"
"Master Bitherstone","Mrs Chick"
"Master Bitherstone","Mrs Wickam"
"Master Bitherstone","Paul Dombey"
"Miss Pankey","Mr Dombey"
"Miss Pankey","Mrs Chick"
"Miss Pankey","Mrs Wickam"
"Miss Pankey","Paul Dombey"
"Captain Cuttle","Florence Dombey"
"Captain Cuttle","Mrs Brown"
"Captain Cuttle","Mrs Wickam"
"Captain Cuttle","Solomon Gills"
"Captain Cuttle","Susan Nipper"
"Mr Dombey","Mrs Brown"
"Mrs Brown","Mrs Wickam"
"Mrs Brown","Solomon Gills"
"Mrs Brown","Susan Nipper"
"Mrs Brown","Walter Gay"
"Mrs Wickam","Solomon Gills"
"Mrs Wickam","Susan Nipper"
"Mrs Wickam","Walter Gay"
"Mr Brogley","Mr Carker"
"Mr Brogley","Solomon Gills"
"Mr Brogley","Walter Gay"
"Captain Cuttle","Mr Brogley"
"Bill Bitherstone","Florence Dombey"
"Bill Bitherstone","Lucretia Tox"
"Bill Bitherstone","Major Bagstock"
"Bill Bitherstone","Master Bitherstone"
"Bill Bitherstone","Mr Dombey"
"Bill Bitherstone","Paul Dombey"
"Florence Dombey","Major Bagstock"
"Major Bagstock","Master Bitherstone"
"Bill Bitherstone","Mrs Chick"
"Captain Cuttle","Lucretia Tox"
"Captain Cuttle","Major Bagstock"
"Captain Cuttle","Mrs Chick"
"Captain Cuttle","Mrs Dombey II"
"Captain Cuttle","Paul Dombey"
"Florence Dombey","Mrs Dombey II"
"Lucretia Tox","Mrs Dombey II"
"Major Bagstock","Mrs Dombey II"
"Major Bagstock","Walter Gay"
"Mr Dombey","Mrs Dombey II"
"Mrs Chick","Mrs Dombey II"
"Mrs Dombey II","Paul Dombey"
"Mrs Dombey II","Walter Gay"
"Paul Dombey","Walter Gay"
"Captain Cuttle","Mr Carker"
"Lucretia Tox","Mr Carker"
"Mr Carker","Mrs Chick"
"Mr Carker","Paul Dombey"
"Doctor Blimber","Mr Dombey"
"Doctor Blimber","Paul Dombey"
"Cornelia Blimber","Doctor Blimber"
"Cornelia Blimber","Florence Dombey"
"Cornelia Blimber","Master Bitherstone"
"Cornelia Blimber","Miss Pankey"
"Cornelia Blimber","Mr Dombey"
"Cornelia Blimber","Mr Feeder"
"Cornelia Blimber","Mr Toots"
"Cornelia Blimber","Mrs Blimber"
"Cornelia Blimber","Paul Dombey"
"Doctor Blimber","Florence Dombey"
"Doctor Blimber","Master Bitherstone"
"Doctor Blimber","Miss Pankey"
"Doctor Blimber","Mr Feeder"
"Doctor Blimber","Mr Toots"
"Doctor Blimber","Mrs Blimber"
"Florence Dombey","Mr Feeder"
"Florence Dombey","Mr Toots"
"Florence Dombey","Mrs Blimber"
"Master Bitherstone","Mr Feeder"
"Master Bitherstone","Mr Toots"
"Master Bitherstone","Mrs Blimber"
"Miss Pankey","Mr Feeder"
"Miss Pankey","Mr Toots"
"Miss Pankey","Mrs Blimber"
"Mr Dombey","Mr Feeder"
"Mr Dombey","Mr Toots"
"Mr Dombey","Mrs Blimber"
"Mr Feeder","Mr Toots"
"Mr Feeder","Mrs Blimber"
"Mr Feeder","Paul Dombey"
"Mr Toots","Mrs Blimber"
"Mr Toots","Paul Dombey"
"Mrs Blimber","Paul Dombey"
"Cornelia Blimber","Old Glubb"
"Doctor Blimber","Old Glubb"
"Florence Dombey","Old Glubb"
"Mr Feeder","Old Glubb"
"Mr Toots","Old Glubb"
"Mrs Blimber","Old Glubb"
"Old Glubb","Paul Dombey"
"Briggs","Cornelia Blimber"
"Briggs","Master Bitherstone"
"Briggs","Mr Feeder"
"Briggs","Mr Toots"
"Briggs","Paul Dombey"
"Briggs","Tozer"
"Cornelia Blimber","Tozer"
"Master Bitherstone","Tozer"
"Mr Feeder","Tozer"
"Mr Toots","Tozer"
"Paul Dombey","Tozer"
"Cornelia Blimber","Johnson"
"Doctor Blimber","Johnson"
"Johnson","Mr Feeder"
"Johnson","Mr Toots"
"Johnson","Mrs Blimber"
"Johnson","Paul Dombey"
"Briggs","Doctor Blimber"
"Briggs","Florence Dombey"
"Briggs","Johnson"
"Doctor Blimber","Tozer"
"Florence Dombey","Johnson"
"Florence Dombey","Tozer"
"Johnson","Tozer"
"Cornelia Blimber","Mrs Wickam"
"Mr Feeder","Mrs Wickam"
"Mrs Wickam","Old Glubb"
"Mrs Wickam","Tozer"
"Old Glubb","Tozer"
"Cornelia Blimber","Susan Nipper"
"Doctor Blimber","Mrs Wickam"
"Doctor Blimber","Susan Nipper"
"Briggs","Mr Dombey"
"Briggs","Mrs Blimber"
"Briggs","Susan Nipper"
"Mr Toots","Susan Nipper"
"Mrs Blimber","Susan Nipper"
"Mr Carker","Mr Perch"
"Mr Dombey","Mr Perch"
"Mr Morfin","Mr Perch"
"Mr Morfin","Paul Dombey"
"James Carker","Mr Carker"
"James Carker","Walter Gay"
"James Carker","Mr Morfin"
"Captain Cuttle","Mr Perch"
"Captain Cuttle","Mrs Perch"
"Florence Dombey","Mr Perch"
"Florence Dombey","Mrs Perch"
"Mr Perch","Mrs Perch"
"Mr Perch","Walter Gay"
"Mrs Perch","Walter Gay"
"Mrs Blimber","Tozer"
"Mr Dombey","Tozer"
"Briggs","Lucretia Tox"
"Briggs","Walter Gay"
"Cornelia Blimber","Lucretia Tox"
"Cornelia Blimber","Walter Gay"
"Doctor Blimber","Lucretia Tox"
"Doctor Blimber","Walter Gay"
"Lucretia Tox","Mr Feeder"
"Lucretia Tox","Mr Toots"
"Lucretia Tox","Mrs Blimber"
"Mr Feeder","Walter Gay"
"Mr Toots","Walter Gay"
"Mrs Blimber","Walter Gay"
"Cornelia Blimber","Mr Baps"
"Cornelia Blimber","Mrs Baps"
"Doctor Blimber","Mr Baps"
"Doctor Blimber","Mrs Baps"
"Florence Dombey","Mr Baps"
"Florence Dombey","Mrs Baps"
"Johnson","Mr Baps"
"Johnson","Mrs Baps"
"Mr Baps","Mr Feeder"
"Mr Baps","Mr Toots"
"Mr Baps","Mrs Baps"
"Mr Baps","Mrs Blimber"
"Mr Baps","Paul Dombey"
"Mr Feeder","Mrs Baps"
"Mr Toots","Mrs Baps"
"Mrs Baps","Mrs Blimber"
"Mrs Baps","Paul Dombey"
"Barnet Skettles Jr","Florence Dombey"
"Barnet Skettles Jr","Lady Skettles"
"Barnet Skettles Jr","Mr Baps"
"Barnet Skettles Jr","Mr Feeder"
"Barnet Skettles Jr","Mr Toots"
"Barnet Skettles Jr","Mrs Blimber"
"Barnet Skettles Jr","Paul Dombey"
"Barnet Skettles Jr","Sir Barnet Skettles"
"Florence Dombey","Lady Skettles"
"Florence Dombey","Sir Barnet Skettles"
"Lady Skettles","Mr Baps"
"Lady Skettles","Mr Feeder"
"Lady Skettles","Mr Toots"
"Lady Skettles","Mrs Blimber"
"Lady Skettles","Paul Dombey"
"Lady Skettles","Sir Barnet Skettles"
"Mr Baps","Sir Barnet Skettles"
"Mr Feeder","Sir Barnet Skettles"
"Mr Toots","Sir Barnet Skettles"
"Mrs Blimber","Sir Barnet Skettles"
"Paul Dombey","Sir Barnet Skettles"
"Cornelia Blimber","Lady Skettles"
"Cornelia Blimber","Sir Barnet Skettles"
"Doctor Blimber","Lady Skettles"
"Doctor Blimber","Sir Barnet Skettles"
"Lady Skettles","Mrs Baps"
"Mrs Baps","Sir Barnet Skettles"
"Barnet Skettles Jr","Cornelia Blimber"
"Barnet Skettles Jr","Diogenes"
"Barnet Skettles Jr","Doctor Blimber"
"Cornelia Blimber","Diogenes"
"Diogenes","Doctor Blimber"
"Diogenes","Florence Dombey"
"Diogenes","Lady Skettles"
"Diogenes","Mr Feeder"
"Diogenes","Mr Toots"
"Diogenes","Mrs Blimber"
"Diogenes","Paul Dombey"
"Diogenes","Sir Barnet Skettles"
"Captain Cuttle","Reverend Melchisedech"
"Mr Brogley","Mr Dombey"
"Mr Brogley","Reverend Melchisedech"
"Mr Dombey","Reverend Melchisedech"
"Reverend Melchisedech","Walter Gay"
"Captain Bunsby","Captain Cuttle"
"Captain Bunsby","Mr Dombey"
"Captain Bunsby","Walter Gay"
"Mrs Brown","Mrs Polly Toodle"
"Mrs Brown","Paul Dombey"
"Cornelia Blimber","Mr Toodle"
"Cornelia Blimber","Mrs Polly Toodle"
"Mr Toodle","Walter Gay"
"Captain Cuttle","Mrs Polly Toodle"
"Captain Cuttle","Towlinson"
"Solomon Gills","Towlinson"
"Towlinson","Walter Gay"
"Mr Perch","Solomon Gills"
"Mr Carker","Mrs Perch"
"Doctor Blimber","Mr Perch"
"Doctor Blimber","Mrs Perch"
"Mr Carker","Mrs Wickam"
"Mr Carker","Towlinson"
"Mr Dombey","Mrs Perch"
"Mr Perch","Mrs Wickam"
"Mr Perch","Towlinson"
"Mrs Perch","Mrs Wickam"
"Mrs Perch","Towlinson"
"Lady Skettles","Lucretia Tox"
"Lady Skettles","Mrs Chick"
"Lady Skettles","Susan Nipper"
"Diogenes","Towlinson"
"Mr Toots","Towlinson"
"Alex Macstinger","Diogenes"
"Alex Macstinger","Florence Dombey"
"Alex Macstinger","Major Bagstock"
"Alex Macstinger","Mr Dombey"
"Alex Macstinger","Mr Toots"
"Alex Macstinger","Mrs Chick"
"Alex Macstinger","Paul Dombey"
"Alex Macstinger","Susan Nipper"
"Diogenes","Major Bagstock"
"Diogenes","Mr Dombey"
"Diogenes","Mrs Chick"
"Diogenes","Susan Nipper"
"Major Bagstock","Mr Toots"
"Major Bagstock","Susan Nipper"
"Mr Toots","Mrs Chick"
"Paul Dombey","Solomon Gills"
"Major Bagstock","The Native"
"Mr Dombey","The Native"
"Lucretia Tox","The Native"
"Major Bagstock","Mr Toodle"
"Major Bagstock","Towlinson"
"Mr Toodle","The Native"
"Mr Toodle","Towlinson"
"Mrs Polly Toodle","The Native"
"The Native","Towlinson"
"Florence Dombey","The Native"
"Major Bagstock","Mrs Skewton"
"Mr Dombey","Mrs Skewton"
"Mrs Dombey II","Mrs Skewton"
"Cousin Feenix","Major Bagstock"
"Cousin Feenix","Mr Dombey"
"Cousin Feenix","Mrs Dombey II"
"Cousin Feenix","Mrs Skewton"
"Cousin Feenix","Withers"
"Major Bagstock","Withers"
"Mr Dombey","Withers"
"Mrs Dombey II","Withers"
"Mrs Skewton","Withers"
"Mrs Dombey II","The Native"
"Mrs Skewton","The Native"
"The Native","Withers"
"Florence Dombey","Mrs Skewton"
"Harriet Carker","James Carker"
"Harriet Carker","Mr Carker"
"Captain Cuttle","Harriet Carker"
"Captain Cuttle","James Carker"
"Harriet Carker","Mr Dombey"
"Harriet Carker","Mr Perch"
"Harriet Carker","Solomon Gills"
"James Carker","Mr Dombey"
"James Carker","Mr Perch"
"James Carker","Solomon Gills"
"Mr Carker","Mr Toodle"
"Mr Carker","Robin Toodle"
"Mr Perch","Mr Toodle"
"Mr Perch","Robin Toodle"
"Mr Toodle","Mrs Perch"
"Mr Toodle","Solomon Gills"
"Mrs Perch","Robin Toodle"
"Mrs Perch","Solomon Gills"
"Robin Toodle","Solomon Gills"
"Mr Carker","Mrs Polly Toodle"
"Diogenes","Mr Carker"
"Diogenes","The Game Chicken"
"Florence Dombey","The Game Chicken"
"Mr Carker","Mr Feeder"
"Mr Carker","Mr Toots"
"Mr Carker","Susan Nipper"
"Mr Carker","The Game Chicken"
"Mr Dombey","The Game Chicken"
"Mr Feeder","Susan Nipper"
"Mr Feeder","The Game Chicken"
"Mr Toots","The Game Chicken"
"Susan Nipper","The Game Chicken"
"Lady Skettles","Mr Dombey"
"Lady Skettles","Mr Perch"
"Lady Skettles","Mrs Perch"
"Lady Skettles","Walter Gay"
"Mr Perch","Susan Nipper"
"Mrs Perch","Susan Nipper"
"Florence Dombey","Mr Brogley"
"Mr Brogley","Mrs Polly Toodle"
"Mr Brogley","Susan Nipper"
"Alex Macstinger","Captain Cuttle"
"Captain Bunsby","Florence Dombey"
"Captain Bunsby","Susan Nipper"
"Alex Macstinger","Captain Bunsby"
"Alex Macstinger","Walter Gay"
"Captain Bunsby","John"
"Captain Bunsby","Mr Perch"
"Captain Bunsby","Robin Toodle"
"Captain Cuttle","John"
"Captain Cuttle","Robin Toodle"
"John","Mr Perch"
"Florence Dombey","Kate"
"Kate","Paul Dombey"
"Florence Dombey","Martha"
"John","Lady Skettles"
"John","Martha"
"Lady Skettles","Martha"
