"","Character","Node","Appearances"
"425","David Copperfield",9,234
"426","David Copperfield",267,234
"427","David Copperfield",327,234
"428","David Copperfield",260,234
"429","David Copperfield",149,234
"430","David Copperfield",34,234
"431","David Copperfield",375,234
"432","David Copperfield",232,234
"433","David Copperfield",27,234
"434","David Copperfield",103,234
"435","David Copperfield",266,234
"436","David Copperfield",11,234
"437","David Copperfield",146,234
"438","David Copperfield",20,234
"439","David Copperfield",168,234
"440","David Copperfield",356,234
"441","David Copperfield",154,234
"442","David Copperfield",343,234
"443","David Copperfield",136,234
"444","David Copperfield",367,234
"445","David Copperfield",110,234
"446","David Copperfield",263,234
"447","David Copperfield",122,234
"448","David Copperfield",155,234
"449","David Copperfield",106,234
"450","David Copperfield",383,234
"451","David Copperfield",272,234
"452","David Copperfield",341,234
"453","David Copperfield",310,234
"454","David Copperfield",68,234
"455","David Copperfield",273,234
"456","David Copperfield",183,234
"457","David Copperfield",181,234
"458","David Copperfield",238,234
"459","David Copperfield",191,234
"460","David Copperfield",216,234
"461","David Copperfield",101,234
"462","David Copperfield",261,234
"463","David Copperfield",79,234
"464","David Copperfield",143,234
"465","David Copperfield",233,234
"466","David Copperfield",288,234
"467","David Copperfield",177,234
"468","David Copperfield",18,234
"469","David Copperfield",298,234
"470","David Copperfield",223,234
"471","David Copperfield",354,234
"472","David Copperfield",218,234
"473","David Copperfield",226,234
"474","David Copperfield",330,234
"475","David Copperfield",60,234
"476","David Copperfield",303,234
"477","David Copperfield",50,234
"478","David Copperfield",227,234
"479","David Copperfield",269,234
"480","David Copperfield",131,234
"481","David Copperfield",139,234
"482","David Copperfield",180,234
"483","David Copperfield",176,234
"484","David Copperfield",332,234
"485","David Copperfield",52,234
"486","David Copperfield",204,234
"487","David Copperfield",256,234
"488","David Copperfield",328,234
"489","David Copperfield",248,234
"490","David Copperfield",113,234
"491","David Copperfield",230,234
"492","David Copperfield",326,234
"493","David Copperfield",282,234
"494","David Copperfield",257,234
"495","David Copperfield",295,234
"496","David Copperfield",250,234
"497","David Copperfield",258,234
"498","David Copperfield",320,234
"499","David Copperfield",78,234
"500","David Copperfield",311,234
"501","David Copperfield",301,234
"502","David Copperfield",245,234
"503","David Copperfield",73,234
"504","David Copperfield",55,234
"505","David Copperfield",312,234
"506","David Copperfield",43,234
"507","David Copperfield",185,234
"508","David Copperfield",26,234
"509","David Copperfield",252,234
"510","David Copperfield",126,234
"511","David Copperfield",212,234
"512","David Copperfield",229,234
"513","David Copperfield",76,234
"514","David Copperfield",349,234
"515","David Copperfield",280,234
"516","David Copperfield",340,234
"517","David Copperfield",380,234
"518","David Copperfield",96,234
"519","David Copperfield",153,234
"520","David Copperfield",236,234
"521","David Copperfield",28,234
"522","David Copperfield",338,234
"523","David Copperfield",187,234
"524","David Copperfield",13,234
"525","David Copperfield",147,234
"526","David Copperfield",384,234
"527","David Copperfield",342,234
"528","David Copperfield",157,234
"529","David Copperfield",253,234
"530","David Copperfield",281,234
"531","David Copperfield",163,234
"532","David Copperfield",364,234
"533","David Copperfield",319,234
"534","David Copperfield",309,234
"535","David Copperfield",225,234
"536","David Copperfield",385,234
"537","David Copperfield",370,234
"538","David Copperfield",324,234
"539","David Copperfield",262,234
"540","David Copperfield",325,234
"541","David Copperfield",128,234
"542","David Copperfield",112,234
"543","David Copperfield",210,234
"544","David Copperfield",235,234
"545","David Copperfield",287,234
"546","David Copperfield",217,234
"547","David Copperfield",329,234
"548","David Copperfield",345,234
"549","David Copperfield",381,234
"550","David Copperfield",200,234
"551","David Copperfield",111,234
"552","David Copperfield",386,234
"553","David Copperfield",121,234
"554","David Copperfield",363,234
"555","David Copperfield",49,234
"556","David Copperfield",130,234
"557","David Copperfield",294,234
"558","David Copperfield",254,234
"559","David Copperfield",38,234
"560","David Copperfield",98,234
"561","David Copperfield",77,234
"562","David Copperfield",93,234
"563","David Copperfield",337,234
"564","David Copperfield",182,234
"565","David Copperfield",270,234
"566","David Copperfield",145,234
"567","David Copperfield",296,234
"568","David Copperfield",308,234
"569","David Copperfield",148,234
"570","David Copperfield",322,234
"571","David Copperfield",333,234
"572","David Copperfield",314,234
"573","David Copperfield",51,234
"574","David Copperfield",371,234
"575","David Copperfield",152,234
"576","David Copperfield",387,234
"577","David Copperfield",85,234
"578","David Copperfield",167,234
"579","David Copperfield",161,234
"580","David Copperfield",372,234
"581","David Copperfield",188,234
"582","David Copperfield",306,234
"583","David Copperfield",220,234
"584","David Copperfield",221,234
"585","David Copperfield",160,234
"586","David Copperfield",179,234
"587","David Copperfield",45,234
"588","David Copperfield",344,234
"589","David Copperfield",276,234
"590","David Copperfield",202,234
"591","David Copperfield",162,234
"592","David Copperfield",379,234
"593","Doctor Strong",286,15
"594","Doctor Strong",289,15
"595","Doctor Strong",100,15
"596","Doctor Strong",230,15
"597","Doctor Strong",118,15
"598","Doctor Strong",110,15
"599","Doctor Strong",102,15
"600","Doctor Strong",106,15
"601","Doctor Strong",101,15
"602","Doctor Strong",119,15
"603","Doctor Strong",269,15
"604","Doctor Strong",288,15
"605","Doctor Strong",117,15
"606","Doctor Strong",382,15
"607","Doctor Strong",104,15
"608","George Demple",47,3
"609","George Demple",30,3
"610","George Demple",34,3
"611","Grainger",158,2
"612","Grainger",159,2
"613","Gregory",72,1
"614","Ham Peggotty",16,42
"615","Ham Peggotty",149,42
"616","Ham Peggotty",137,42
"617","Ham Peggotty",258,42
"618","Ham Peggotty",46,42
"619","Ham Peggotty",64,42
"620","Ham Peggotty",63,42
"621","Ham Peggotty",142,42
"622","Ham Peggotty",17,42
"623","Ham Peggotty",349,42
"624","Ham Peggotty",347,42
"625","Ham Peggotty",13,42
"626","Ham Peggotty",18,42
"627","Ham Peggotty",200,42
"628","Ham Peggotty",255,42
"629","Ham Peggotty",139,42
"630","Ham Peggotty",109,42
"631","Ham Peggotty",45,42
"632","Ham Peggotty",195,42
"633","Ham Peggotty",138,42
"634","Ham Peggotty",147,42
"635","Ham Peggotty",11,42
"636","Ham Peggotty",199,42
"637","Ham Peggotty",148,42
"638","Ham Peggotty",15,42
"639","Ham Peggotty",345,42
"640","Ham Peggotty",324,42
"641","Ham Peggotty",27,42
"642","Ham Peggotty",236,42
"643","Ham Peggotty",202,42
"644","Ham Peggotty",66,42
"645","Ham Peggotty",205,42
"646","Ham Peggotty",4,42
"647","Ham Peggotty",201,42
"648","Ham Peggotty",322,42
"649","Ham Peggotty",143,42
"650","Ham Peggotty",65,42
"651","Ham Peggotty",297,42
"652","Ham Peggotty",257,42
"653","Ham Peggotty",197,42
"654","Ham Peggotty",203,42
"655","Ham Peggotty",14,42
"656","Jack Maldon",124,16
"657","Jack Maldon",386,16
"658","Jack Maldon",101,16
"659","Jack Maldon",102,16
"660","Jack Maldon",269,16
"661","Jack Maldon",100,16
"662","Jack Maldon",106,16
"663","Jack Maldon",108,16
"664","Jack Maldon",123,16
"665","Jack Maldon",229,16
"666","Jack Maldon",231,16
"667","Jack Maldon",286,16
"668","Jack Maldon",105,16
"669","Jack Maldon",230,16
"670","Jack Maldon",107,16
"671","Jack Maldon",267,16
"672","James Steerforth",129,70
"673","James Steerforth",157,70
"674","James Steerforth",190,70
"675","James Steerforth",37,70
"676","James Steerforth",293,70
"677","James Steerforth",47,70
"678","James Steerforth",50,70
"679","James Steerforth",141,70
"680","James Steerforth",156,70
"681","James Steerforth",158,70
"682","James Steerforth",42,70
"683","James Steerforth",188,70
"684","James Steerforth",142,70
"685","James Steerforth",206,70
"686","James Steerforth",131,70
"687","James Steerforth",201,70
"688","James Steerforth",145,70
"689","James Steerforth",189,70
"690","James Steerforth",186,70
"691","James Steerforth",41,70
"692","James Steerforth",146,70
"693","James Steerforth",153,70
"694","James Steerforth",45,70
"695","James Steerforth",38,70
"696","James Steerforth",46,70
"697","James Steerforth",69,70
"698","James Steerforth",44,70
"699","James Steerforth",155,70
"700","James Steerforth",191,70
"701","James Steerforth",140,70
"702","James Steerforth",128,70
"703","James Steerforth",170,70
"704","James Steerforth",207,70
"705","James Steerforth",148,70
"706","James Steerforth",133,70
"707","James Steerforth",182,70
"708","James Steerforth",200,70
"709","James Steerforth",143,70
"710","James Steerforth",187,70
"711","James Steerforth",325,70
"712","James Steerforth",54,70
"713","James Steerforth",152,70
"714","James Steerforth",127,70
"715","James Steerforth",52,70
"716","James Steerforth",40,70
"717","James Steerforth",151,70
"718","James Steerforth",165,70
"719","James Steerforth",216,70
"720","James Steerforth",55,70
"721","James Steerforth",315,70
"722","James Steerforth",117,70
"723","James Steerforth",297,70
"724","James Steerforth",183,70
"725","James Steerforth",317,70
"726","James Steerforth",162,70
"727","James Steerforth",136,70
"728","James Steerforth",130,70
"729","James Steerforth",204,70
"730","James Steerforth",147,70
"731","James Steerforth",294,70
"732","James Steerforth",35,70
"733","James Steerforth",159,70
"734","James Steerforth",137,70
"735","James Steerforth",144,70
"736","James Steerforth",139,70
"737","James Steerforth",43,70
"738","James Steerforth",295,70
"739","James Steerforth",132,70
"740","James Steerforth",160,70
"741","James Steerforth",81,70
"742","Jane Murdstone",24,38
"743","Jane Murdstone",92,38
"744","Jane Murdstone",175,38
"745","Jane Murdstone",48,38
"746","Jane Murdstone",242,38
"747","Jane Murdstone",21,38
"748","Jane Murdstone",49,38
"749","Jane Murdstone",60,38
"750","Jane Murdstone",25,38
"751","Jane Murdstone",241,38
"752","Jane Murdstone",54,38
"753","Jane Murdstone",58,38
"754","Jane Murdstone",52,38
"755","Jane Murdstone",94,38
"756","Jane Murdstone",27,38
"757","Jane Murdstone",50,38
"758","Jane Murdstone",173,38
"759","Jane Murdstone",368,38
"760","Jane Murdstone",91,38
"761","Jane Murdstone",45,38
"762","Jane Murdstone",243,38
"763","Jane Murdstone",152,38
"764","Jane Murdstone",109,38
"765","Jane Murdstone",174,38
"766","Jane Murdstone",23,38
"767","Jane Murdstone",57,38
"768","Jane Murdstone",66,38
"769","Jane Murdstone",212,38
"770","Jane Murdstone",35,38
"771","Jane Murdstone",22,38
"772","Jane Murdstone",172,38
"773","Jane Murdstone",210,38
"774","Jane Murdstone",68,38
"775","Jane Murdstone",26,38
"776","Jane Murdstone",53,38
"777","Jane Murdstone",93,38
"778","Jane Murdstone",77,38
"779","Jane Murdstone",61,38
"780","Janet",152,12
"781","Janet",91,12
"782","Janet",156,12
"783","Janet",88,12
"784","Janet",370,12
"785","Janet",86,12
"786","Janet",219,12
"787","Janet",247,12
"788","Janet",85,12
"789","Janet",89,12
"790","Janet",92,12
"791","Janet",277,12
"792","Julia Mills",268,17
"793","Julia Mills",215,17
"794","Julia Mills",247,17
"795","Julia Mills",245,17
"796","Julia Mills",246,17
"797","Julia Mills",212,17
"798","Julia Mills",386,17
"799","Julia Mills",241,17
"800","Julia Mills",237,17
"801","Julia Mills",231,17
"802","Julia Mills",213,17
"803","Julia Mills",238,17
"804","Julia Mills",305,17
"805","Julia Mills",259,17
"806","Julia Mills",214,17
"807","Julia Mills",243,17
"808","Julia Mills",244,17
"809","Lavinia Spenlow",266,15
"810","Lavinia Spenlow",276,15
"811","Lavinia Spenlow",267,15
"812","Lavinia Spenlow",263,15
"813","Lavinia Spenlow",259,15
"814","Lavinia Spenlow",268,15
"815","Lavinia Spenlow",264,15
"816","Lavinia Spenlow",261,15
"817","Lavinia Spenlow",275,15
"818","Lavinia Spenlow",245,15
"819","Lavinia Spenlow",305,15
"820","Lavinia Spenlow",265,15
"821","Lavinia Spenlow",260,15
"822","Lavinia Spenlow",262,15
"823","Lavinia Spenlow",277,15
"824","Littimer",183,15
"825","Littimer",204,15
"826","Littimer",133,15
"827","Littimer",206,15
"828","Littimer",182,15
"829","Littimer",143,15
"830","Littimer",296,15
"831","Littimer",295,15
"832","Littimer",144,15
"833","Littimer",377,15
"834","Littimer",205,15
"835","Littimer",189,15
"836","Littimer",132,15
"837","Littimer",294,15
"838","Littimer",151,15
"839","Little Emily",17,59
"840","Little Emily",199,59
"841","Little Emily",142,59
"842","Little Emily",371,59
"843","Little Emily",147,59
"844","Little Emily",383,59
"845","Little Emily",62,59
"846","Little Emily",16,59
"847","Little Emily",200,59
"848","Little Emily",134,59
"849","Little Emily",29,59
"850","Little Emily",193,59
"851","Little Emily",349,59
"852","Little Emily",198,59
"853","Little Emily",323,59
"854","Little Emily",384,59
"855","Little Emily",256,59
"856","Little Emily",149,59
"857","Little Emily",14,59
"858","Little Emily",64,59
"859","Little Emily",139,59
"860","Little Emily",46,59
"861","Little Emily",20,59
"862","Little Emily",317,59
"863","Little Emily",173,59
"864","Little Emily",321,59
"865","Little Emily",18,59
"866","Little Emily",358,59
"867","Little Emily",187,59
"868","Little Emily",203,59
"869","Little Emily",138,59
"870","Little Emily",60,59
"871","Little Emily",45,59
"872","Little Emily",258,59
"873","Little Emily",320,59
"874","Little Emily",15,59
"875","Little Emily",319,59
"876","Little Emily",63,59
"877","Little Emily",255,59
"878","Little Emily",316,59
"879","Little Emily",65,59
"880","Little Emily",135,59
"881","Little Emily",197,59
"882","Little Emily",324,59
"883","Little Emily",148,59
"884","Little Emily",297,59
"885","Little Emily",137,59
"886","Little Emily",41,59
"887","Little Emily",109,59
"888","Little Emily",27,59
"889","Little Emily",345,59
"890","Little Emily",151,59
"891","Little Emily",146,59
"892","Little Emily",194,59
"893","Little Emily",195,59
"894","Little Emily",102,59
"895","Little Emily",385,59
"896","Little Emily",326,59
"897","Little Emily",257,59
"898","Markham",158,3
"899","Markham",161,3
"900","Markham",159,3
"901","Martha Endell",149,15
"902","Martha Endell",314,15
"903","Martha Endell",301,15
"904","Martha Endell",256,15
"905","Martha Endell",357,15
"906","Martha Endell",315,15
"907","Martha Endell",323,15
"908","Martha Endell",384,15
"909","Martha Endell",300,15
"910","Martha Endell",194,15
"911","Martha Endell",151,15
"912","Martha Endell",255,15
"913","Martha Endell",316,15
"914","Martha Endell",148,15
"915","Martha Endell",297,15
"916","Mary Anne Paragon",280,3
"917","Mary Anne Paragon",279,3
"918","Mary Anne Paragon",281,3
"919","Mealy Potatoes",79,5
"920","Mealy Potatoes",72,5
"921","Mealy Potatoes",69,5
"922","Mealy Potatoes",101,5
"923","Mealy Potatoes",70,5
"924","Mick Walker",79,4
"925","Mick Walker",101,4
"926","Mick Walker",69,4
"927","Mick Walker",72,4
"928","Minnie Joram",194,12
"929","Minnie Joram",323,12
"930","Minnie Joram",58,12
"931","Minnie Joram",202,12
"932","Minnie Joram",57,12
"933","Minnie Joram",56,12
"934","Minnie Joram",193,12
"935","Minnie Joram",203,12
"936","Minnie Joram",135,12
"937","Minnie Joram",134,12
